Amount,Merchant,Category,CardType,Location,Time,FraudFlag,HighAmountFlag,IsNightTransaction,MerchantRisk,CardRisk
24964,LuxuryStore,Healthcare,Visa,Ibadan,01:00,0,0,1,1,0
41537,PharmaCare,Gaming,Visa,Ibadan,20:00,0,0,0,0,0
22732,OnlineMall,Groceries,Mastercard,Enugu,08:00,0,0,0,1,0
63579,ElectroMart,Healthcare,Visa,Enugu,22:30,0,0,1,0,0
5319,ShopY,Groceries,Mastercard,PortHarcourt,06:00,0,0,0,0,0
26128,ShopX,Groceries,Mastercard,PortHarcourt,09:00,0,0,0,0,0
116191,ElectroMart,Electronics,VirtualCard,PortHarcourt,19:00,0,0,0,0,1
1933,LuxuryStore,Electronics,Visa,Ibadan,04:30,0,0,1,1,0
21713,OnlineMall,Gaming,Mastercard,Abuja,23:30,0,0,1,1,0
192234,ShopY,Groceries,Mastercard,Abuja,12:30,0,0,0,0,0
33710,PharmaCare,Groceries,Visa,Kano,02:30,0,0,1,0,0
35196,OnlineMall,Electronics,Mastercard,Enugu,13:00,0,0,0,1,0
166388,OnlineMall,Healthcare,Visa,Abuja,03:30,0,0,1,1,0
45806,PharmaCare,Groceries,Visa,Enugu,07:30,0,0,0,0,0
1799,PharmaCare,Groceries,Visa,Lagos,03:30,0,0,1,0,0
28733,PharmaCare,Travel,Mastercard,Ibadan,03:00,0,0,1,0,0
42901,ElectroMart,Electronics,VirtualCard,PortHarcourt,13:30,0,0,0,0,1
619907,ElectroMart,Luxury,Visa,Ibadan,07:00,1,1,0,1,0
7296,ShopY,Luxury,Visa,PortHarcourt,13:30,0,0,0,0,0
19780,LuxuryStore,Healthcare,Visa,Kano,04:00,0,0,1,1,0
147539,LuxuryStore,Luxury,Visa,Enugu,14:00,0,0,0,1,0
2726,ShopY,Gaming,Mastercard,Enugu,12:00,0,0,0,0,0
914869,LuxuryStore,Electronics,Mastercard,Abuja,10:30,1,1,0,1,1
154450,PharmaCare,Travel,Mastercard,Enugu,11:00,0,0,0,0,0
3933,ElectroMart,Groceries,Mastercard,Ibadan,02:00,0,0,1,0,0
34166,PharmaCare,Gaming,Mastercard,Ibadan,12:00,0,0,0,0,0
723,PharmaCare,Electronics,Mastercard,Ibadan,18:00,0,0,0,0,0
484223,LuxuryStore,Electronics,VirtualCard,Ibadan,13:30,1,1,0,1,1
43517,ShopY,Travel,Visa,Abuja,02:30,0,0,1,0,0
49744,ElectroMart,Groceries,Visa,Lagos,01:00,0,0,1,0,0
34834,ShopX,Electronics,Mastercard,Lagos,08:30,0,0,0,0,0
4548,ShopX,Healthcare,Visa,PortHarcourt,21:00,0,0,0,0,0
37937,PharmaCare,Groceries,Mastercard,PortHarcourt,12:00,0,0,0,0,0
198588,LuxuryStore,Groceries,Visa,PortHarcourt,13:00,0,0,0,1,0
26665,LuxuryStore,Groceries,Visa,Kano,03:00,0,0,1,1,0
134564,PharmaCare,Gaming,Visa,PortHarcourt,02:30,1,0,1,0,0
18523,ShopY,Electronics,Visa,Lagos,23:30,0,0,1,0,0
63508,LuxuryStore,Groceries,Mastercard,Enugu,00:00,0,0,1,1,0
24280,PharmaCare,Luxury,Visa,Lagos,16:00,0,0,0,0,0
97703,OnlineMall,Groceries,Visa,Kano,19:30,0,0,0,1,0
39195,ShopY,Luxury,Visa,Enugu,16:30,0,0,0,0,0
37738,ShopX,Groceries,Visa,Enugu,12:30,0,0,0,0,0
12193,PharmaCare,Healthcare,Visa,Abuja,16:00,0,0,0,0,0
60102,LuxuryStore,Groceries,Mastercard,Ibadan,16:30,0,0,0,1,0
23498,OnlineMall,Gaming,Mastercard,Lagos,21:00,0,0,0,1,0
15376,ElectroMart,Luxury,Visa,Lagos,10:00,0,0,0,0,0
41988,LuxuryStore,Electronics,Mastercard,Enugu,14:00,0,0,0,1,0
19334,PharmaCare,Groceries,Visa,Kano,11:00,0,0,0,0,0
49990,ShopY,Electronics,VirtualCard,Abuja,03:30,0,0,1,0,1
6278,PharmaCare,Healthcare,VirtualCard,Enugu,22:00,0,0,1,0,1
912197,PharmaCare,Gaming,Visa,Ibadan,22:00,1,1,1,0,0
20403,LuxuryStore,Luxury,Visa,Kano,19:30,0,0,0,1,0
40600,LuxuryStore,Electronics,Mastercard,Lagos,17:00,0,0,0,1,0
3483,ShopX,Healthcare,Mastercard,Kano,23:30,0,0,1,0,0
445880,ShopY,Gaming,Visa,Ibadan,21:30,1,1,0,0,0
46603,ElectroMart,Electronics,Visa,Lagos,05:30,0,0,1,0,0
8809,ShopX,Luxury,Mastercard,Abuja,04:00,0,0,1,0,0
24587,LuxuryStore,Healthcare,Visa,PortHarcourt,22:30,0,0,1,1,0
183421,ShopY,Electronics,Mastercard,Kano,01:00,0,0,1,0,0
26549,ElectroMart,Travel,Visa,Ibadan,22:30,0,0,1,0,0
22877,ElectroMart,Electronics,Visa,Kano,13:30,0,0,0,0,0
36964,LuxuryStore,Travel,Visa,Kano,18:00,0,0,0,1,0
127425,ShopX,Travel,Visa,Abuja,05:30,0,0,1,0,0
106686,LuxuryStore,Electronics,Visa,Ibadan,23:30,0,0,1,1,0
135228,ShopY,Healthcare,Visa,Lagos,21:30,0,0,0,0,0
37052,PharmaCare,Gaming,Visa,Enugu,10:00,0,0,0,0,0
198214,LuxuryStore,Healthcare,Visa,Abuja,10:00,0,0,0,1,0
45430,ShopY,Travel,Visa,Lagos,01:00,0,0,1,0,0
31764,ShopX,Travel,Visa,PortHarcourt,19:30,0,0,0,0,0
48516,PharmaCare,Travel,VirtualCard,Enugu,03:30,0,0,1,0,1
45607,ShopY,Groceries,Visa,Ibadan,02:00,0,0,1,0,0
13209,LuxuryStore,Electronics,Visa,Abuja,16:00,0,0,0,1,0
22271,LuxuryStore,Healthcare,Visa,Lagos,11:30,0,0,0,1,0
8705,ElectroMart,Groceries,Mastercard,Kano,19:30,0,0,0,0,0
174061,ElectroMart,Electronics,VirtualCard,Kano,02:00,1,0,1,1,1
48469,ElectroMart,Gaming,VirtualCard,Lagos,14:30,0,0,0,0,1
4170,ShopY,Electronics,Mastercard,Ibadan,15:30,0,0,0,0,0
42471,LuxuryStore,Healthcare,Mastercard,Kano,09:00,0,0,0,1,0
27581,ElectroMart,Groceries,Visa,Ibadan,19:00,0,0,0,0,0
34441,LuxuryStore,Luxury,Visa,PortHarcourt,22:30,0,0,1,1,0
137457,PharmaCare,Luxury,Visa,Enugu,08:00,0,0,0,0,0
22193,OnlineMall,Travel,Mastercard,Lagos,21:00,0,0,0,1,0
8887,OnlineMall,Gaming,Visa,Lagos,21:00,0,0,0,1,0
40165,OnlineMall,Groceries,Mastercard,Enugu,22:00,0,0,1,1,0
25830,ShopX,Groceries,Visa,Lagos,21:30,0,0,0,0,0
544998,ElectroMart,Travel,Mastercard,Ibadan,13:30,1,1,0,1,1
32296,OnlineMall,Luxury,Visa,Kano,19:30,0,0,0,1,0
116437,ShopX,Travel,Visa,Lagos,00:30,0,0,1,0,0
59665,ElectroMart,Healthcare,Mastercard,Kano,14:30,0,0,0,0,0
47340,PharmaCare,Healthcare,Visa,Lagos,19:00,0,0,0,0,0
42102,LuxuryStore,Luxury,VirtualCard,Abuja,12:30,0,0,0,1,1
30117,LuxuryStore,Gaming,Mastercard,Lagos,12:00,0,0,0,1,0
28613,ElectroMart,Groceries,Visa,PortHarcourt,04:00,0,0,1,0,0
38809,ElectroMart,Luxury,Visa,Ibadan,05:00,0,0,1,0,0
39330,LuxuryStore,Healthcare,Visa,Abuja,08:00,0,0,0,1,0
41973,ElectroMart,Travel,Visa,Enugu,06:30,0,0,0,0,0
22684,ShopY,Groceries,VirtualCard,PortHarcourt,20:00,0,0,0,0,1
713889,ElectroMart,Electronics,Visa,PortHarcourt,20:00,1,1,0,1,0
3528,OnlineMall,Gaming,Mastercard,PortHarcourt,14:00,0,0,0,1,0
40368,PharmaCare,Travel,Visa,Enugu,16:30,0,0,0,0,0
12122,PharmaCare,Healthcare,Visa,Abuja,03:30,0,0,1,0,0
3129,PharmaCare,Gaming,Visa,Abuja,11:00,0,0,0,0,0
1711,OnlineMall,Luxury,VirtualCard,Abuja,03:00,0,0,1,1,1
152962,PharmaCare,Luxury,Mastercard,Enugu,06:30,0,0,0,0,0
49130,OnlineMall,Healthcare,Visa,Enugu,17:30,0,0,0,1,0
25626,ShopY,Groceries,Mastercard,Abuja,15:00,0,0,0,0,0
29222,LuxuryStore,Travel,VirtualCard,Kano,13:00,0,0,0,1,1
309640,LuxuryStore,Electronics,Mastercard,Abuja,02:00,1,1,1,1,1
885171,ElectroMart,Electronics,Mastercard,Lagos,14:30,1,1,0,1,1
47344,PharmaCare,Healthcare,VirtualCard,Enugu,11:00,0,0,0,0,1
182809,OnlineMall,Luxury,Visa,Ibadan,20:30,0,0,0,1,0
88338,LuxuryStore,Healthcare,Visa,Abuja,18:30,0,0,0,1,0
40682,ElectroMart,Electronics,Visa,Abuja,23:00,0,0,1,0,0
2995,LuxuryStore,Electronics,Visa,Enugu,06:00,0,0,0,1,0
329624,OnlineMall,Electronics,Mastercard,Ibadan,02:30,1,1,1,1,1
35152,ElectroMart,Electronics,Visa,Kano,15:30,0,0,0,0,0
49340,ShopX,Electronics,Visa,PortHarcourt,22:30,0,0,1,0,0
68410,ShopY,Groceries,Mastercard,Ibadan,18:00,0,0,0,0,0
16250,ShopY,Electronics,VirtualCard,Enugu,17:00,0,0,0,0,1
173854,LuxuryStore,Electronics,Visa,PortHarcourt,04:30,0,0,1,1,0
19794,PharmaCare,Electronics,Visa,Enugu,13:00,0,0,0,0,0
43862,ElectroMart,Electronics,Mastercard,Abuja,23:30,1,0,1,1,1
14448,ShopY,Travel,Visa,Enugu,11:30,0,0,0,0,0
14531,OnlineMall,Travel,Mastercard,Abuja,13:30,0,0,0,1,0
873,PharmaCare,Travel,Visa,Abuja,13:00,0,0,0,0,0
45026,ShopY,Luxury,Visa,PortHarcourt,11:30,0,0,0,0,0
193339,PharmaCare,Groceries,Visa,Kano,00:00,0,0,1,0,0
45548,LuxuryStore,Healthcare,Mastercard,PortHarcourt,12:30,0,0,0,1,0
96884,ShopX,Healthcare,Visa,Kano,01:30,0,0,1,0,0
7484,ShopX,Luxury,Visa,Abuja,01:30,0,0,1,0,0
166533,PharmaCare,Electronics,Visa,Ibadan,22:00,0,0,1,0,0
17733,ElectroMart,Healthcare,Mastercard,Enugu,09:00,0,0,0,0,0
40119,OnlineMall,Luxury,Mastercard,Abuja,06:00,0,0,0,1,0
57530,LuxuryStore,Luxury,Visa,Lagos,08:30,0,0,0,1,0
253217,OnlineMall,Gaming,Mastercard,Abuja,12:00,1,0,0,1,1
37094,LuxuryStore,Healthcare,Visa,Kano,05:00,0,0,1,1,0
11555,ElectroMart,Healthcare,Visa,Abuja,14:00,0,0,0,0,0
44184,LuxuryStore,Luxury,Mastercard,PortHarcourt,17:00,0,0,0,1,0
15220,ElectroMart,Luxury,Visa,Lagos,07:30,0,0,0,0,0
38490,LuxuryStore,Groceries,Mastercard,Enugu,01:00,0,0,1,1,0
31945,PharmaCare,Gaming,Visa,Enugu,23:00,0,0,1,0,0
12210,PharmaCare,Gaming,Visa,Ibadan,03:30,0,0,1,0,0
37507,ShopY,Groceries,Visa,Ibadan,07:30,0,0,0,0,0
103937,LuxuryStore,Groceries,Visa,Enugu,15:00,0,0,0,1,0
13764,ShopX,Electronics,Visa,Lagos,23:00,0,0,1,0,0
60688,ElectroMart,Gaming,Mastercard,Lagos,14:00,1,0,0,1,1
8374,PharmaCare,Healthcare,Mastercard,Abuja,00:30,0,0,1,0,0
30148,ElectroMart,Electronics,Visa,Kano,08:30,0,0,0,0,0
24816,ElectroMart,Gaming,Mastercard,PortHarcourt,11:30,0,0,0,0,0
17287,OnlineMall,Luxury,Mastercard,Abuja,08:30,0,0,0,1,0
24867,ShopX,Electronics,Visa,Ibadan,13:30,0,0,0,0,0
20128,ShopY,Gaming,Visa,Kano,17:00,0,0,0,0,0
6264,LuxuryStore,Gaming,Mastercard,Ibadan,11:00,0,0,0,1,0
27905,ElectroMart,Healthcare,Visa,Kano,05:30,0,0,1,0,0
10980,PharmaCare,Groceries,Visa,Abuja,17:00,0,0,0,0,0
44735,ElectroMart,Gaming,Visa,PortHarcourt,12:00,0,0,0,0,0
21631,ElectroMart,Luxury,VirtualCard,Abuja,10:00,0,0,0,0,1
29084,ElectroMart,Groceries,Mastercard,PortHarcourt,05:30,0,0,1,0,0
187266,ElectroMart,Travel,Visa,Lagos,01:30,0,0,1,0,0
5137,ShopX,Groceries,Mastercard,PortHarcourt,09:00,0,0,0,0,0
175750,ShopY,Groceries,Mastercard,Abuja,00:00,0,0,1,0,0
20429,ShopY,Groceries,Visa,Lagos,08:30,0,0,0,0,0
41496,PharmaCare,Luxury,Mastercard,Kano,13:00,0,0,0,0,0
16017,LuxuryStore,Electronics,Mastercard,Kano,11:30,0,0,0,1,0
22134,ElectroMart,Luxury,Mastercard,Abuja,03:30,0,0,1,0,0
26032,OnlineMall,Groceries,Visa,Abuja,01:30,0,0,1,1,0
47590,ShopX,Healthcare,Mastercard,Enugu,21:30,0,0,0,0,0
46507,LuxuryStore,Healthcare,Visa,Ibadan,07:30,0,0,0,1,0
34928,ElectroMart,Groceries,Visa,Enugu,12:30,0,0,0,0,0
10975,ShopY,Gaming,Visa,Kano,23:00,0,0,1,0,0
832541,OnlineMall,Electronics,VirtualCard,Lagos,08:30,1,1,0,1,1
47068,ShopY,Gaming,Visa,Abuja,14:00,0,0,0,0,0
28986,ElectroMart,Healthcare,Visa,Lagos,16:00,0,0,0,0,0
36208,OnlineMall,Healthcare,VirtualCard,Abuja,03:30,0,0,1,1,1
8059,LuxuryStore,Electronics,Mastercard,Abuja,21:30,0,0,0,1,0
16258,ShopY,Groceries,Visa,Lagos,21:00,0,0,0,0,0
67806,ShopY,Groceries,Visa,Lagos,02:00,0,0,1,0,0
42644,OnlineMall,Travel,VirtualCard,Ibadan,18:30,0,0,0,1,1
36824,ElectroMart,Electronics,Visa,Kano,22:00,0,0,1,0,0
21640,PharmaCare,Travel,Mastercard,Abuja,17:00,0,0,0,0,0
14807,ShopX,Electronics,VirtualCard,Kano,20:30,0,0,0,0,1
187713,ShopX,Luxury,VirtualCard,Kano,13:00,0,0,0,0,1
35604,ElectroMart,Electronics,Mastercard,Lagos,16:00,0,0,0,0,0
7235,LuxuryStore,Travel,Visa,Enugu,11:30,0,0,0,1,0
892001,ShopY,Luxury,Visa,Enugu,15:30,1,1,0,0,0
26930,ShopY,Luxury,Visa,PortHarcourt,08:30,0,0,0,0,0
397178,LuxuryStore,Travel,VirtualCard,Abuja,20:30,1,1,0,1,1
24964,ElectroMart,Electronics,Visa,Enugu,00:00,0,0,1,0,0
24764,ShopY,Gaming,Mastercard,Enugu,02:00,0,0,1,0,0
46393,ElectroMart,Healthcare,Mastercard,Ibadan,17:30,0,0,0,0,0
47937,ElectroMart,Luxury,Visa,Abuja,20:30,0,0,0,0,0
63702,ShopY,Electronics,Mastercard,Ibadan,16:30,0,0,0,0,0
48221,ShopY,Healthcare,Visa,Lagos,02:00,0,0,1,0,0
4028,PharmaCare,Groceries,Visa,Lagos,12:30,0,0,0,0,0
28416,OnlineMall,Healthcare,Mastercard,Abuja,00:30,0,0,1,1,0
32366,PharmaCare,Luxury,Mastercard,Enugu,07:00,0,0,0,0,0
20246,ShopX,Gaming,Visa,Ibadan,13:30,0,0,0,0,0
2289,ElectroMart,Groceries,Visa,PortHarcourt,12:00,0,0,0,0,0
3173,PharmaCare,Luxury,Visa,Enugu,09:30,0,0,0,0,0
117770,ShopY,Gaming,Mastercard,Lagos,15:00,0,0,0,0,0
1899,PharmaCare,Gaming,Visa,Enugu,18:30,0,0,0,0,0
74269,LuxuryStore,Luxury,Visa,PortHarcourt,17:00,1,0,0,1,0
483437,OnlineMall,Electronics,Mastercard,Lagos,14:30,1,1,0,1,1
8131,ShopY,Gaming,Mastercard,Lagos,16:00,0,0,0,0,0
41859,OnlineMall,Healthcare,Visa,Ibadan,06:30,0,0,0,1,0
636530,OnlineMall,Gaming,Visa,Lagos,18:00,1,1,0,1,0
21815,ShopY,Gaming,VirtualCard,Abuja,18:00,0,0,0,0,1
37451,PharmaCare,Travel,Mastercard,Abuja,11:30,0,0,0,0,0
116417,ShopX,Electronics,Visa,Ibadan,16:30,0,0,0,0,0
723533,LuxuryStore,Travel,VirtualCard,PortHarcourt,01:00,1,1,1,1,1
1888,LuxuryStore,Healthcare,Visa,Abuja,16:30,0,0,0,1,0
13395,ShopX,Travel,Mastercard,Abuja,12:00,0,0,0,0,0
24891,PharmaCare,Groceries,Mastercard,Enugu,07:30,0,0,0,0,0
135091,ShopY,Travel,Visa,Abuja,18:00,0,0,0,0,0
30914,LuxuryStore,Luxury,Mastercard,Kano,13:30,0,0,0,1,0
8554,ShopX,Gaming,Mastercard,Kano,11:30,0,0,0,0,0
46424,PharmaCare,Electronics,Visa,Lagos,23:00,0,0,1,0,0
44636,OnlineMall,Healthcare,Mastercard,Lagos,12:00,0,0,0,1,0
32867,OnlineMall,Groceries,Visa,PortHarcourt,02:30,0,0,1,1,0
36940,OnlineMall,Electronics,Visa,Enugu,15:30,0,0,0,1,0
40489,ShopX,Groceries,Visa,PortHarcourt,05:00,0,0,1,0,0
41741,ShopX,Gaming,Visa,Kano,18:00,0,0,0,0,0
48458,LuxuryStore,Electronics,Visa,Lagos,17:00,0,0,0,1,0
17135,LuxuryStore,Luxury,Visa,Kano,03:30,0,0,1,1,0
104575,LuxuryStore,Groceries,Mastercard,Kano,17:30,0,0,0,1,0
18202,LuxuryStore,Electronics,Mastercard,Enugu,13:30,0,0,0,1,0
30426,ShopX,Luxury,Visa,Kano,13:00,0,0,0,0,0
17783,OnlineMall,Gaming,Mastercard,Abuja,09:30,0,0,0,1,0
29412,ElectroMart,Luxury,Mastercard,PortHarcourt,18:00,0,0,0,0,0
1072,LuxuryStore,Electronics,Mastercard,Enugu,20:30,0,0,0,1,0
31197,ShopX,Healthcare,Mastercard,Kano,05:30,0,0,1,0,0
283379,OnlineMall,Electronics,Mastercard,Lagos,00:30,1,0,1,1,1
48080,ShopY,Travel,Visa,Ibadan,09:00,0,0,0,0,0
650808,PharmaCare,Travel,Visa,Abuja,03:30,1,1,1,0,0
691185,PharmaCare,Luxury,Mastercard,Kano,03:00,1,1,1,0,1
27948,OnlineMall,Groceries,Mastercard,PortHarcourt,23:00,0,0,1,1,0
847,ElectroMart,Gaming,Mastercard,PortHarcourt,09:30,0,0,0,0,0
23035,LuxuryStore,Luxury,Visa,Ibadan,10:30,0,0,0,1,0
41560,OnlineMall,Electronics,Visa,Enugu,05:00,0,0,1,1,0
28342,LuxuryStore,Healthcare,Mastercard,Kano,22:30,0,0,1,1,0
190084,LuxuryStore,Luxury,VirtualCard,Abuja,12:00,0,0,0,1,1
36620,ShopX,Electronics,Mastercard,Enugu,17:00,0,0,0,0,0
14173,ShopY,Healthcare,Visa,Enugu,09:00,0,0,0,0,0
7126,ShopY,Luxury,Visa,PortHarcourt,23:00,0,0,1,0,0
45179,ShopX,Luxury,Visa,Ibadan,02:30,0,0,1,0,0
90978,ShopX,Gaming,Visa,Ibadan,21:30,0,0,0,0,0
49207,LuxuryStore,Luxury,Visa,PortHarcourt,00:00,0,0,1,1,0
21956,LuxuryStore,Gaming,Visa,PortHarcourt,10:00,0,0,0,1,0
38828,ElectroMart,Gaming,Visa,PortHarcourt,00:00,0,0,1,0,0
9958,ElectroMart,Electronics,Mastercard,PortHarcourt,13:30,0,0,0,0,0
316780,ElectroMart,Travel,Mastercard,Kano,11:00,1,1,0,1,1
12976,OnlineMall,Healthcare,Visa,Kano,12:00,0,0,0,1,0
34024,LuxuryStore,Electronics,Visa,Lagos,14:30,0,0,0,1,0
29198,PharmaCare,Gaming,Visa,Kano,04:30,0,0,1,0,0
19763,OnlineMall,Travel,Mastercard,PortHarcourt,20:30,0,0,0,1,0
117256,PharmaCare,Healthcare,Visa,Lagos,12:30,0,0,0,0,0
134990,PharmaCare,Luxury,Visa,Enugu,18:00,0,0,0,0,0
31910,ShopY,Gaming,Mastercard,Lagos,04:30,0,0,1,0,0
196165,ShopY,Gaming,Visa,Enugu,12:00,0,0,0,0,0
41413,ShopY,Gaming,Mastercard,Ibadan,21:30,0,0,0,0,0
46194,OnlineMall,Electronics,Mastercard,Ibadan,17:30,0,0,0,1,0
20842,ShopY,Gaming,Visa,Kano,06:30,0,0,0,0,0
138803,PharmaCare,Electronics,Mastercard,Abuja,06:30,1,0,0,0,1
179561,ShopX,Travel,Mastercard,PortHarcourt,05:00,0,0,1,0,0
4778,LuxuryStore,Electronics,Visa,Abuja,12:30,0,0,0,1,0
14598,PharmaCare,Travel,Mastercard,Lagos,03:30,0,0,1,0,0
40946,PharmaCare,Groceries,Visa,Abuja,10:30,0,0,0,0,0
283633,ElectroMart,Luxury,Mastercard,PortHarcourt,23:30,1,0,1,1,1
30436,PharmaCare,Healthcare,Mastercard,Abuja,07:30,0,0,0,0,0
6690,OnlineMall,Healthcare,Visa,Ibadan,03:30,0,0,1,1,0
26828,OnlineMall,Luxury,Visa,Lagos,07:30,0,0,0,1,0
12694,ShopY,Luxury,VirtualCard,Enugu,11:00,0,0,0,0,1
15321,ShopY,Groceries,Visa,Lagos,00:00,0,0,1,0,0
92221,ShopX,Healthcare,Visa,Lagos,02:00,0,0,1,0,0
40278,LuxuryStore,Gaming,Visa,Kano,05:30,0,0,1,1,0
3149,PharmaCare,Groceries,Mastercard,Ibadan,02:30,0,0,1,0,0
449107,ElectroMart,Luxury,Mastercard,Enugu,06:30,1,1,0,1,1
17014,ShopX,Healthcare,Mastercard,Kano,12:30,0,0,0,0,0
17769,ElectroMart,Travel,Mastercard,Abuja,21:00,0,0,0,0,0
43512,ShopX,Luxury,Visa,Ibadan,15:30,0,0,0,0,0
288933,PharmaCare,Electronics,VirtualCard,Abuja,01:30,1,0,1,0,1
97933,LuxuryStore,Electronics,Mastercard,Ibadan,13:00,0,0,0,1,0
17738,OnlineMall,Groceries,Visa,PortHarcourt,06:30,0,0,0,1,0
4790,ShopY,Healthcare,Mastercard,Lagos,03:30,0,0,1,0,0
23293,LuxuryStore,Groceries,Visa,Lagos,09:30,0,0,0,1,0
364638,ShopX,Travel,Visa,PortHarcourt,17:00,1,1,0,0,0
21888,PharmaCare,Gaming,Visa,Lagos,21:30,0,0,0,0,0
32956,ShopY,Groceries,Visa,Lagos,13:30,0,0,0,0,0
51751,ShopX,Electronics,Visa,Lagos,21:30,0,0,0,0,0
43051,ElectroMart,Electronics,Visa,Ibadan,11:30,0,0,0,0,0
27132,PharmaCare,Electronics,Visa,Kano,07:00,0,0,0,0,0
32867,LuxuryStore,Luxury,Visa,Abuja,12:00,0,0,0,1,0
164961,ShopX,Groceries,Visa,Lagos,14:30,0,0,0,0,0
54564,ElectroMart,Healthcare,Visa,Enugu,19:30,0,0,0,0,0
963734,LuxuryStore,Luxury,VirtualCard,Kano,14:00,1,1,0,1,1
34179,ShopX,Healthcare,Mastercard,Enugu,23:30,0,0,1,0,0
2957,ShopY,Groceries,Mastercard,Ibadan,13:30,0,0,0,0,0
1786,ElectroMart,Gaming,Visa,Ibadan,05:30,0,0,1,0,0
406736,PharmaCare,Luxury,Mastercard,Lagos,22:00,1,1,1,0,1
29268,LuxuryStore,Luxury,Mastercard,Abuja,17:30,0,0,0,1,0
128556,LuxuryStore,Travel,Visa,Lagos,04:00,0,0,1,1,0
3903,ElectroMart,Electronics,Visa,Lagos,18:30,0,0,0,0,0
23228,OnlineMall,Travel,Visa,Lagos,00:00,0,0,1,1,0
19287,ShopY,Luxury,Visa,Enugu,07:30,0,0,0,0,0
35668,ShopX,Groceries,Visa,Lagos,20:30,0,0,0,0,0
75663,ShopX,Groceries,Mastercard,Lagos,19:30,0,0,0,0,0
46979,OnlineMall,Groceries,Mastercard,PortHarcourt,12:00,0,0,0,1,0
19663,ShopY,Electronics,Mastercard,Ibadan,23:30,0,0,1,0,0
141856,ElectroMart,Groceries,Mastercard,Abuja,05:00,0,0,1,0,0
39688,LuxuryStore,Luxury,Visa,Ibadan,12:30,0,0,0,1,0
6321,PharmaCare,Luxury,Mastercard,PortHarcourt,04:30,0,0,1,0,0
17888,PharmaCare,Electronics,Visa,PortHarcourt,14:30,0,0,0,0,0
732023,ShopY,Luxury,Mastercard,Kano,19:00,1,1,0,0,1
23321,PharmaCare,Travel,VirtualCard,PortHarcourt,18:00,0,0,0,0,1
46477,LuxuryStore,Gaming,Visa,PortHarcourt,09:00,0,0,0,1,0
16259,PharmaCare,Luxury,Visa,Lagos,17:30,0,0,0,0,0
1761,PharmaCare,Groceries,Visa,Enugu,16:30,0,0,0,0,0
16536,ShopY,Gaming,Visa,Abuja,09:00,0,0,0,0,0
42452,ShopY,Electronics,Visa,PortHarcourt,23:00,0,0,1,0,0
5844,ElectroMart,Gaming,Mastercard,Lagos,16:00,0,0,0,0,0
168237,LuxuryStore,Healthcare,Visa,Ibadan,06:00,0,0,0,1,0
34559,OnlineMall,Travel,VirtualCard,Abuja,17:30,0,0,0,1,1
8823,ShopX,Electronics,Visa,Ibadan,16:00,0,0,0,0,0
46079,ShopX,Healthcare,Mastercard,Abuja,07:00,0,0,0,0,0
478509,ShopX,Gaming,Visa,Enugu,23:00,1,1,1,0,0
6313,ElectroMart,Travel,Visa,Abuja,07:30,0,0,0,0,0
1003,ShopX,Groceries,VirtualCard,PortHarcourt,16:00,0,0,0,0,1
105296,ElectroMart,Gaming,Visa,Enugu,03:00,0,0,1,0,0
47500,ElectroMart,Groceries,VirtualCard,Abuja,08:30,0,0,0,0,1
32263,LuxuryStore,Electronics,Visa,Lagos,02:00,0,0,1,1,0
60495,ShopX,Gaming,Visa,Ibadan,14:00,0,0,0,0,0
44878,ShopX,Healthcare,Visa,Ibadan,17:00,0,0,0,0,0
14602,ElectroMart,Healthcare,Visa,Enugu,09:30,0,0,0,0,0
8791,PharmaCare,Healthcare,VirtualCard,Kano,17:00,0,0,0,0,1
40553,LuxuryStore,Groceries,Mastercard,Lagos,15:30,0,0,0,1,0
168011,ElectroMart,Gaming,Visa,Enugu,20:30,0,0,0,0,0
680043,OnlineMall,Luxury,Visa,Kano,16:30,1,1,0,1,0
35213,ShopX,Travel,Mastercard,Enugu,05:00,0,0,1,0,0
45228,PharmaCare,Healthcare,Mastercard,Ibadan,12:00,0,0,0,0,0
43943,LuxuryStore,Groceries,Visa,Enugu,12:00,0,0,0,1,0
1307,PharmaCare,Gaming,Visa,Kano,03:00,0,0,1,0,0
46674,OnlineMall,Electronics,VirtualCard,Lagos,13:30,0,0,0,1,1
116635,OnlineMall,Electronics,Mastercard,Abuja,13:00,0,0,0,1,0
82617,PharmaCare,Groceries,Visa,Kano,05:30,0,0,1,0,0
43964,ShopY,Travel,Visa,Enugu,17:30,0,0,0,0,0
6200,ShopY,Travel,Visa,Lagos,10:30,0,0,0,0,0
40045,ElectroMart,Gaming,Visa,Kano,15:30,0,0,0,0,0
3729,OnlineMall,Healthcare,Mastercard,Lagos,01:00,0,0,1,1,0
30620,OnlineMall,Gaming,Visa,Kano,09:30,0,0,0,1,0
890,ElectroMart,Gaming,Visa,Abuja,17:00,0,0,0,0,0
129589,OnlineMall,Gaming,Visa,Ibadan,06:00,0,0,0,1,0
24083,ElectroMart,Gaming,Visa,Kano,09:00,0,0,0,0,0
198651,LuxuryStore,Gaming,Mastercard,Enugu,16:30,0,0,0,1,0
6741,ElectroMart,Healthcare,Visa,Kano,17:30,0,0,0,0,0
23979,LuxuryStore,Gaming,Visa,Kano,03:30,0,0,1,1,0
85109,ShopY,Healthcare,Mastercard,Ibadan,11:30,0,0,0,0,0
